worker_key,image_id,image_path,worker_index,bbox_x1,bbox_y1,bbox_x2,bbox_y2,depth_z_m,distance_class_3
2person-pavement_001435#1,2person-pavement_001435,images/2person-pavement_001435.png,1,396.163592,372.005923,434.870544,464.850525,,>6
2person-pavement_001435#2,2person-pavement_001435,images/2person-pavement_001435.png,2,759.677185,387.31955,884.11438,630.106873,4.671875,3-6
2person-pavement_001445#1,2person-pavement_001445,images/2person-pavement_001445.png,1,358.646997,369.671374,401.484943,478.803319,,>6
2person-pavement_001445#2,2person-pavement_001445,images/2person-pavement_001445.png,2,829.796326,401.363831,931.159485,642.79248,4.537109,3-6
2person-pavement_001455#1,2person-pavement_001455,images/2person-pavement_001455.png,1,420.727386,382.271301,464.87915,486.762451,,>6
2person-pavement_001467#1,2person-pavement_001467,images/2person-pavement_001467.png,1,444.072327,369.586121,506.82312,500.685516,8.71875,>6
2person-pavement_001479#1,2person-pavement_001479,images/2person-pavement_001479.png,1,473.699982,359.092194,552.251831,547.951904,6.5,>6
2person-pavement_001481#1,2person-pavement_001481,images/2person-pavement_001481.png,1,493.993225,348.872864,563.587097,550.360291,6.171875,>6
2person-pavement_001499#1,2person-pavement_001499,images/2person-pavement_001499.png,1,545.444336,325.814667,770.438843,719.431274,2.486328,<3
2person-pavement_001500#1,2person-pavement_001500,images/2person-pavement_001500.png,1,548.82074,328.039398,797.785095,720,2.298828,<3
2person-pavement_001549#1,2person-pavement_001549,images/2person-pavement_001549.png,1,371.382477,355.183472,512.718018,640.319702,4.324219,3-6
2person-pavement_001549#2,2person-pavement_001549,images/2person-pavement_001549.png,2,537.098694,395.282684,606.899963,527.854492,8.476562,>6
2person-pavement_001557#1,2person-pavement_001557,images/2person-pavement_001557.png,1,405.861603,332.397308,494.417084,634.915466,4.121094,3-6
2person-pavement_001557#2,2person-pavement_001557,images/2person-pavement_001557.png,2,476.057831,368.117981,533.333557,531.865051,6.859375,>6
2person-pavement_001564#1,2person-pavement_001564,images/2person-pavement_001564.png,1,400.559418,328.685669,540.08429,654.028748,3.976562,3-6
2person-pavement_001578#1,2person-pavement_001578,images/2person-pavement_001578.png,1,472.975708,357.414268,536.06604,654.065636,3.953125,3-6
2person-pavement_001578#2,2person-pavement_001578,images/2person-pavement_001578.png,2,514.195923,330.798889,620.81897,687.959534,3.525391,3-6
2person-pavement_001588#1,2person-pavement_001588,images/2person-pavement_001588.png,1,347.668701,358.385376,545.843262,719.726868,2.398438,<3
2person-pavement_001588#2,2person-pavement_001588,images/2person-pavement_001588.png,2,509.400879,327.810608,628.266174,719.456726,2.925781,<3
2person-pavement_001599#1,2person-pavement_001599,images/2person-pavement_001599.png,1,326.294952,319.637421,518.515015,719.435181,2.595703,<3
2person-pavement_001599#2,2person-pavement_001599,images/2person-pavement_001599.png,2,646.011841,351.619934,959.830811,719.09906,0.792969,<3
2person-pavement_001600#1,2person-pavement_001600,images/2person-pavement_001600.png,1,311.249451,310.757629,511.245941,719.138672,2.673828,<3
2person-pavement_001600#2,2person-pavement_001600,images/2person-pavement_001600.png,2,755.033813,390.96817,959.688416,719.133057,0.701416,<3
2person-pavement_001617#1,2person-pavement_001617,images/2person-pavement_001617.png,1,352.380341,314.233246,541.504578,719.286682,2.660156,<3
2person-pavement_001629#1,2person-pavement_001629,images/2person-pavement_001629.png,1,340.623016,281.948639,530.764709,719.578491,2.533203,<3
2person-pavement_001635#1,2person-pavement_001635,images/2person-pavement_001635.png,1,320.086761,281.281219,497.588013,719.132812,2.445312,<3
2person-pavement_001646#1,2person-pavement_001646,images/2person-pavement_001646.png,1,244.131271,267.095551,478.873657,719.146362,2.296875,<3
2person-pavement_001656#1,2person-pavement_001656,images/2person-pavement_001656.png,1,342.480865,275.120575,572.427979,719.731323,2.193359,<3
2person-pavement_001669#1,2person-pavement_001669,images/2person-pavement_001669.png,1,365.352081,223.853119,580.308533,718.903564,2.138672,<3
2person-pavement_001673#1,2person-pavement_001673,images/2person-pavement_001673.png,1,376.610138,249.218903,553.305054,718.308105,2.3125,<3
2person-pavement_001680#1,2person-pavement_001680,images/2person-pavement_001680.png,1,357.272217,270.19931,513.476746,651.48822,3.25,3-6
2person-pavement_001691#1,2person-pavement_001691,images/2person-pavement_001691.png,1,321.518738,275.163574,437.188324,550.14209,4.658203,3-6
2person-pavement_001703#1,2person-pavement_001703,images/2person-pavement_001703.png,1,616.671253,348.484185,724.774292,602.657043,4.570312,3-6
2person-pavement_001718#1,2person-pavement_001718,images/2person-pavement_001718.png,1,524.037292,326.19223,628.952148,626.029541,3.857422,3-6
2person-pavement_001720#1,2person-pavement_001720,images/2person-pavement_001720.png,1,565.932861,323.903778,671.746765,647.827148,3.539062,3-6
2person-pavement_001736#1,2person-pavement_001736,images/2person-pavement_001736.png,1,571.281982,294.471222,770.27002,719.227661,1.583008,<3
2person-pavement_001740#1,2person-pavement_001740,images/2person-pavement_001740.png,1,600.571289,240.125153,959.215576,719.200562,1.108398,<3
2person-pavement_001750#1,2person-pavement_001750,images/2person-pavement_001750.png,1,565.749451,261.95282,875.382263,719.115906,1.09668,<3
2person-pavement_001760#1,2person-pavement_001760,images/2person-pavement_001760.png,1,488.83374,347.41153,668.378967,719.649658,2.326172,<3
2person-pavement_001774#1,2person-pavement_001774,images/2person-pavement_001774.png,1,649.765564,331.895508,736.515625,595.218811,4.453125,3-6
2person-pavement_001787#1,2person-pavement_001787,images/2person-pavement_001787.png,1,561.928406,349.052704,651.993225,550.318115,5.371094,3-6
2person-pavement_001792#1,2person-pavement_001792,images/2person-pavement_001792.png,1,543.238281,381.77417,622.118103,585.890869,5.496094,3-6
2person-pavement_001801#1,2person-pavement_001801,images/2person-pavement_001801.png,1,373.875214,376.14801,454.549377,581.730469,5.566406,3-6
2person-pavement_001812#1,2person-pavement_001812,images/2person-pavement_001812.png,1,322.367889,365.814911,404.306213,573.491455,5.414062,3-6
2person-pavement_001827#1,2person-pavement_001827,images/2person-pavement_001827.png,1,328.949829,376.400574,418.958038,596.744019,5.019531,3-6
2person-pavement_001832#1,2person-pavement_001832,images/2person-pavement_001832.png,1,406.404266,363.290497,515.603149,587.971985,4.359375,3-6
2person-pavement_001845#1,2person-pavement_001845,images/2person-pavement_001845.png,1,426.950684,346.585693,588.212769,655.111633,3.769531,3-6
2person-pavement_001857#1,2person-pavement_001857,images/2person-pavement_001857.png,1,68.098156,324.839447,90.616774,377.305204,19.921875,>6
2person-pavement_001857#2,2person-pavement_001857,images/2person-pavement_001857.png,2,393.435455,332.144897,671.443542,718.805054,2.255859,<3
2person-pavement_001861#1,2person-pavement_001861,images/2person-pavement_001861.png,1,473.889313,342.779938,742.457214,719.400146,1.727051,<3
2person-pavement_001889#1,2person-pavement_001889,images/2person-pavement_001889.png,1,428.850769,342.848389,576.371338,719.595398,2.383789,<3
2person-pavement_001889#2,2person-pavement_001889,images/2person-pavement_001889.png,2,584.875549,337.351776,609.186584,409.318817,17.453125,>6
2person-pavement_001894#1,2person-pavement_001894,images/2person-pavement_001894.png,1,406.341461,300.010254,556.561829,718.57251,2.65625,<3
2person-pavement_001904#1,2person-pavement_001904,images/2person-pavement_001904.png,1,402.138042,343.58847,435.397087,429.534332,,>6
2person-pavement_001904#2,2person-pavement_001904,images/2person-pavement_001904.png,2,495.017578,345.54538,657.418579,718.309998,2.564453,<3
2person-pavement_001911#1,2person-pavement_001911,images/2person-pavement_001911.png,1,394.467205,296.154337,437.508887,405.856689,15.84375,>6
2person-pavement_001911#2,2person-pavement_001911,images/2person-pavement_001911.png,2,683.215942,291.676666,873.527161,719.387939,2.204102,<3
2person-pavement_001929#1,2person-pavement_001929,images/2person-pavement_001929.png,1,462.186951,322.776428,505.785828,447.558502,,>6
2person-pavement_001936#1,2person-pavement_001936,images/2person-pavement_001936.png,1,469.007355,323.743744,517.700317,466.357727,8.53125,>6
2person-pavement_001947#1,2person-pavement_001947,images/2person-pavement_001947.png,1,456.199341,320.257233,528.952454,524.794067,6.113281,>6
2person-pavement_001959#1,2person-pavement_001959,images/2person-pavement_001959.png,1,452.20752,307.385406,603.056213,692.747253,3.435547,3-6
2person-pavement_001969#1,2person-pavement_001969,images/2person-pavement_001969.png,1,576.562378,267.268433,882.433472,719.584167,1.712891,<3
2person-pavement_001970#1,2person-pavement_001970,images/2person-pavement_001970.png,1,612.765869,259.508423,959.612,719.416321,1.535156,<3
2person-pavement_001994#1,2person-pavement_001994,images/2person-pavement_001994.png,1,761.87146,394.812012,959.355103,718.080872,2.154297,<3
2person-pavement_002009#1,2person-pavement_002009,images/2person-pavement_002009.png,1,387.275116,342.207214,520.911621,718.947144,3.324219,3-6
2person-pavement_002009#2,2person-pavement_002009,images/2person-pavement_002009.png,2,561.341003,388.941467,601.798279,505.103851,10.492188,>6
2person-pavement_002009#3,2person-pavement_002009,images/2person-pavement_002009.png,3,674.859253,396.913971,690.102966,435.368134,18.75,>6
2person-pavement_002014#1,2person-pavement_002014,images/2person-pavement_002014.png,1,356.42572,345.353088,484.778534,719.287048,3.294922,3-6
2person-pavement_002014#2,2person-pavement_002014,images/2person-pavement_002014.png,2,512.787956,390.235497,553.877739,507.432702,9.984375,>6
2person-pavement_002014#3,2person-pavement_002014,images/2person-pavement_002014.png,3,604.516367,382.118258,624.134424,438.681997,18.59375,>6
2person-pavement_002029#1,2person-pavement_002029,images/2person-pavement_002029.png,1,328.908783,264.760925,464.377625,659.012085,3.208984,3-6
2person-pavement_002029#2,2person-pavement_002029,images/2person-pavement_002029.png,2,512.310791,312.58548,554.268311,439.846985,8.609375,>6
2person-pavement_002029#3,2person-pavement_002029,images/2person-pavement_002029.png,3,571.500067,316.087297,595.21369,360.688493,18.859375,>6
2person-pavement_002030#1,2person-pavement_002030,images/2person-pavement_002030.png,1,323.019867,266.721954,461.60672,664.366028,3.181641,3-6
2person-pavement_002030#2,2person-pavement_002030,images/2person-pavement_002030.png,2,516.520935,316.768372,556.366699,443.309601,8.539062,>6
2person-pavement_002030#3,2person-pavement_002030,images/2person-pavement_002030.png,3,576.192993,320.460388,593.658203,367.361938,18.117188,>6
2person-pavement_002040#1,2person-pavement_002040,images/2person-pavement_002040.png,1,305.3909,299.492065,434.879883,719.544128,2.988281,<3
2person-pavement_002040#2,2person-pavement_002040,images/2person-pavement_002040.png,2,509.956055,355.697876,555.843567,485.790466,8.109375,>6
2person-pavement_002040#3,2person-pavement_002040,images/2person-pavement_002040.png,3,570.285973,347.251153,598.09062,413.975286,18.359375,>6
2person-pavement_002050#1,2person-pavement_002050,images/2person-pavement_002050.png,1,297.931549,278.748688,443.464722,713.000671,2.816406,<3
2person-pavement_002050#2,2person-pavement_002050,images/2person-pavement_002050.png,2,488.119383,337.33133,552.671093,486.169445,7.398438,>6
2person-pavement_002050#3,2person-pavement_002050,images/2person-pavement_002050.png,3,587.508945,347.297882,634.61203,419.427208,18.546875,>6
2person-pavement_002065#1,2person-pavement_002065,images/2person-pavement_002065.png,1,345.499786,262.479966,518.329529,717.890336,2.521484,<3
2person-pavement_002065#2,2person-pavement_002065,images/2person-pavement_002065.png,2,505.85788,337.541321,576.647888,504.749023,6.361328,>6
2person-pavement_002065#3,2person-pavement_002065,images/2person-pavement_002065.png,3,746.328613,353.717377,776.517578,433.252075,,>6
2person-pavement_002070#1,2person-pavement_002070,images/2person-pavement_002070.png,1,403.845886,286.56427,561.372986,718.700562,2.384766,<3
2person-pavement_002070#2,2person-pavement_002070,images/2person-pavement_002070.png,2,776.697327,388.607025,815.833923,474.209198,,>6
2person-pavement_002087#1,2person-pavement_002087,images/2person-pavement_002087.png,1,115.555992,346.466522,287.197754,689.023621,3.345703,3-6
2person-pavement_002087#2,2person-pavement_002087,images/2person-pavement_002087.png,2,355.181427,269.107727,550.404175,719.122253,2.050781,<3
2person-pavement_002087#3,2person-pavement_002087,images/2person-pavement_002087.png,3,843.812317,361.975372,893.392883,482.534668,,>6
2person-pavement_002093#1,2person-pavement_002093,images/2person-pavement_002093.png,1,2.872261,333.872406,209.819916,719.127869,2.4375,<3
2person-pavement_002093#2,2person-pavement_002093,images/2person-pavement_002093.png,2,441.925781,279.637604,631.281372,719.549194,1.998047,<3
2person-pavement_002107#1,2person-pavement_002107,images/2person-pavement_002107.png,1,243.616653,276.988617,493.494995,719.239319,1.704102,<3
2person-pavement_002110#1,2person-pavement_002110,images/2person-pavement_002110.png,1,198.303131,289.126831,464.600555,719.387146,1.637695,<3
2person-pavement_002122#1,2person-pavement_002122,images/2person-pavement_002122.png,1,348.474884,255.473984,640.780762,719.149536,1.311523,<3
2person-pavement_002132#1,2person-pavement_002132,images/2person-pavement_002132.png,1,545.827148,251.638275,959.482239,719.090393,0.89502,<3
2person-pavement_002159#1,2person-pavement_002159,images/2person-pavement_002159.png,1,243.639907,342.918595,423.831344,719.618546,2.056641,<3
2person-pavement_002159#2,2person-pavement_002159,images/2person-pavement_002159.png,2,752.066262,429.192843,808.800591,569.914178,,>6
2person-pavement_002162#1,2person-pavement_002162,images/2person-pavement_002162.png,1,251.389114,319.413269,376.456909,718.586853,2.388672,<3
2person-pavement_002162#2,2person-pavement_002162,images/2person-pavement_002162.png,2,777.984628,414.149223,828.110862,545.70188,,>6
2person-pavement_002179#1,2person-pavement_002179,images/2person-pavement_002179.png,1,149.447845,290.199066,340.272491,719.27417,2.611328,<3
2person-pavement_002179#2,2person-pavement_002179,images/2person-pavement_002179.png,2,850.287048,399.281708,893.650085,501.789093,,>6
2person-pavement_002184#1,2person-pavement_002184,images/2person-pavement_002184.png,1,60.545677,242.041306,281.218597,718.576111,2.242188,<3
2person-pavement_002184#2,2person-pavement_002184,images/2person-pavement_002184.png,2,749.314148,373.415894,780.152222,462.074188,,>6
2person-pavement_002193#1,2person-pavement_002193,images/2person-pavement_002193.png,1,0.689734,192.323625,266.676101,717.855729,1.492188,<3
2person-pavement_002193#2,2person-pavement_002193,images/2person-pavement_002193.png,2,578.77356,374.069275,609.875854,456.406311,,>6
2person-pavement_002205#1,2person-pavement_002205,images/2person-pavement_002205.png,1,184.150452,116.012695,614.714539,718.896606,0.661133,<3
