recording,loc,frame_id,time_sec,person_rank,person_count,bbox,bbox_x1,bbox_y1,bbox_x2,bbox_y2,bbox_area,yolo_conf,dist_conf2,dist_conf1,gt_distance_m,band,has_conf2,conf2_pixel_count,conf1_pixel_count,conf2_vs_conf1_abs_diff_m,divergence_flag,sharpness,vest,hard_hat,occlusion,orientation,lateral
Garage4,Garage,708,23.609091209014878,1,3,"223.71,406.07,374.08,674.61",223.70663452148438,406.068603515625,374.08319091796875,674.6136474609375,40382.87894583866,0.8979498744010925,4.46875,4.48828125,4.46875,3-5,True,206,662,0.01953125,False,1571.7739970134162,,,,,
Garage4,Garage,708,23.609091209014878,2,3,"391.71,403.86,450.69,587.25",391.7110595703125,403.8603515625,450.6890869140625,587.2509155273438,10816.013696104288,0.8489751219749451,6.96875,6.98046875,6.96875,>5,True,22,276,0.01171875,False,3046.300119300381,,,,,
Garage4,Garage,708,23.609091209014878,3,3,"463.54,402.65,519.46,552.31",463.53662109375,402.64764404296875,519.4627075195312,552.3088989257812,8369.968275167048,0.8345418572425842,,8.125,8.125,>5,False,0,155,,False,898.8621182628092,,,,,
Garage4,Garage,732,24.40939991711639,1,2,"371.27,400.64,454.19,608.52",371.2735900878906,400.640625,454.19036865234375,608.5155029296875,17236.315222408623,0.8959388136863708,6.125,6.13671875,6.125,>5,True,133,360,0.01171875,False,2723.0122995504,,,,,
Garage4,Garage,732,24.40939991711639,2,2,"511.98,407.13,588.38,575.55",511.9761962890625,407.1283264160156,588.3815307617188,575.55126953125,12868.41130158864,0.8600184321403503,7.822265625,7.40625,7.822265625,>5,True,8,209,0.416015625,False,878.1108453788461,,,,,
Garage4,Garage,744,24.809554292121902,1,2,"361.03,400.68,437.36,630.96",361.0346374511719,400.67828369140625,437.3557434082031,630.9632568359375,17575.603835675865,0.890631914138794,5.69140625,5.6953125,5.69140625,>5,True,208,389,0.00390625,False,2438.7421692731755,,,,,
Garage4,Garage,744,24.809554292121902,2,2,"535.48,399.19,610.99,583.05",535.4766845703125,399.1920166015625,610.9886474609375,583.0520629882812,13883.632999822497,0.8749765157699585,7.17578125,7.1796875,7.17578125,>5,True,176,293,0.00390625,False,1112.5505347889252,,,,,
Garage4,Garage,756,25.20970854209736,1,2,"338.47,399.70,441.48,646.23",338.46722412109375,399.6997375488281,441.48126220703125,646.2254638671875,25395.610560122877,0.9069138765335083,5.28515625,5.29296875,5.28515625,>5,True,172,534,0.0078125,False,2187.6369803087327,,,,,
Garage4,Garage,756,25.20970854209736,2,2,"552.50,399.90,628.35,596.50",552.49560546875,399.8983154296875,628.347412109375,596.4962768554688,14912.310556009412,0.8538693189620972,6.515625,6.5234375,6.515625,>5,True,112,331,0.0078125,False,1384.5762082028762,,,,,
Garage4,Garage,774,25.809940292034298,1,2,"329.93,398.90,425.31,685.42",329.9328918457031,398.9012451171875,425.306396484375,685.4205932617188,27326.354379331693,0.8738026022911072,4.58984375,4.61328125,4.58984375,3-5,True,453,657,0.0234375,False,1990.04305988425,,,,,
Garage4,Garage,774,25.809940292034298,2,2,"584.71,397.41,670.08,624.12",584.7119750976562,397.40972900390625,670.0838012695312,624.1162719726562,19354.351578354836,0.9183251261711121,5.80859375,5.8125,5.80859375,>5,True,392,455,0.00390625,False,1357.9313685261086,,,,,
Garage4,Garage,786,26.210094584152102,1,2,"288.09,391.50,422.73,713.34",288.0909118652344,391.50128173828125,422.73052978515625,713.3399047851562,43332.22923890501,0.8861276507377625,4.19921875,4.19921875,4.19921875,3-5,True,517,967,0.0,False,1909.7657733643364,,,,,
Garage4,Garage,786,26.210094584152102,2,2,"596.96,401.52,687.85,647.11",596.956298828125,401.5218200683594,687.852783203125,647.1095581054688,22323.061993181705,0.8632041811943054,5.328125,5.32421875,5.328125,>5,True,398,530,0.00390625,False,1095.3443899732508,,,,,
Garage4,Garage,798,26.610248875105754,1,2,"279.70,388.38,403.61,719.45",279.7001953125,388.37786865234375,403.6051025390625,719.4450073242188,41020.843102902174,0.8629786372184753,3.7353515625,3.677734375,3.7353515625,3-5,True,16,752,0.0576171875,False,1984.4130769232113,,,,,
Garage4,Garage,798,26.610248875105754,2,2,"602.83,397.21,725.01,678.48",602.82763671875,397.20684814453125,725.0142822265625,678.48193359375,34368.05915596336,0.9201932549476624,4.80078125,4.8125,4.80078125,3-5,True,517,783,0.01171875,False,1084.1019443550729,,,,,
Garage4,Garage,810,27.01040333416313,1,2,"236.65,388.10,366.13,719.88",236.6517791748047,388.10357666015625,366.1285400390625,719.8828125,42957.700778561644,0.9021090865135193,3.271484375,3.267578125,3.271484375,3-5,True,649,1019,0.00390625,False,1465.3345013240921,,,,,
Garage4,Garage,810,27.01040333416313,2,2,"606.12,393.53,731.46,706.98",606.121337890625,393.5289001464844,731.4586181640625,706.981201171875,39287.258905973285,0.9090375900268555,4.234375,4.23828125,4.234375,3-5,True,759,928,0.00390625,False,1287.9521559714005,,,,,
Garage4,Garage,828,27.61063504195772,1,2,"140.94,385.16,313.39,719.36",140.94000244140625,385.1585998535156,313.3890686035156,719.3599853515625,57632.716839221306,0.8961719870567322,2.78515625,2.779296875,2.78515625,<3,True,802,1203,0.005859375,False,1230.7785636476488,,,,,
Garage4,Garage,828,27.61063504195772,2,2,"617.19,388.31,768.11,719.65",617.191650390625,388.3129577636719,768.107177734375,719.645751953125,50003.263361379504,0.9290871620178223,3.42578125,3.421875,3.42578125,3-5,True,1026,1169,0.00390625,False,931.569238710408,,,,,
Garage4,Garage,840,28.010789416963235,1,2,"629.05,388.46,820.68,719.11",629.045654296875,388.45916748046875,820.682373046875,719.107177734375,63364.29974627495,0.9332433342933655,2.869140625,2.873046875,2.869140625,<3,True,1137,1339,0.00390625,False,850.5939706185967,,,,,
Garage4,Garage,840,28.010789416963235,2,2,"25.49,381.12,194.90,719.40",25.49095916748047,381.12310791015625,194.8984375,719.4044189453125,57307.38386948453,0.8904820680618286,2.3720703125,2.388671875,2.3720703125,<3,True,58,797,0.0166015625,False,713.8447586846858,,,,,
Garage4,Garage,852,28.410943916998804,1,2,"624.18,375.52,820.10,719.99",624.182373046875,375.5236511230469,820.1029052734375,719.9946899414062,67488.94926192984,0.9493816494941711,2.490234375,2.4873046875,2.490234375,<3,True,1102,1512,0.0029296875,False,802.6419471319124,,,,,
Garage4,Garage,852,28.410943916998804,2,2,"0.28,374.81,88.12,719.13",0.2767181396484375,374.8052062988281,88.12300872802734,719.1324462890625,30247.87078167661,0.8991647958755493,3.0400390625,2.765625,3.0400390625,3-5,True,22,275,0.2744140625,False,752.1116089724851,,,,,
Garage4,Garage,864,28.811098375124857,1,1,"649.73,357.93,915.61,720.00",649.73193359375,357.92718505859375,915.6066284179688,720.0,96265.99917669222,0.9196000099182129,1.962890625,1.9423828125,1.962890625,<3,True,967,2125,0.0205078125,False,1025.6162477217113,,,,,
Garage4,Garage,882,29.41133000003174,1,1,"661.09,329.70,959.19,719.29",661.093994140625,329.697265625,959.1904907226562,719.2911376953125,116136.56835398823,0.9441204071044922,1.1904296875,1.14453125,1.1904296875,<3,True,125,2194,0.0458984375,False,626.8688844582089,,,,,
Garage4,Garage,894,29.811484459089115,1,1,"706.17,331.56,959.28,718.60",706.1729736328125,331.5626220703125,959.2787475585938,718.5987548828125,97961.07993274927,0.9227138757705688,,6.732421875,6.732421875,>5,False,0,24,,False,706.6581496232958,,,,,
Garage4,Garage,948,31.61217979202047,1,1,"482.04,283.49,936.56,719.30",482.0379638671875,283.48736572265625,936.5612182617188,719.302734375,198088.21967501566,0.9031575918197632,0.62841796875,0.61865234375,0.62841796875,<3,True,2002,3226,0.009765625,False,568.8162268525955,,,,,
Garage4,Garage,960,32.01233416702598,1,2,"263.37,341.03,577.27,719.44",263.3675537109375,341.0327453613281,577.2694091796875,719.4361572265625,118781.53310020268,0.9436677694320679,0.7294921875,0.74365234375,0.7294921875,<3,True,2086,2326,0.01416015625,False,300.2720206478201,,,,,
Garage4,Garage,960,32.01233416702598,2,2,"0.20,382.77,102.94,719.10",0.19774246215820312,382.77252197265625,102.9371109008789,719.0960693359375,34553.668847173685,0.8967975974082947,,2.8671875,2.8671875,<3,False,0,39,,False,772.4149602774255,,,,,
Garage4,Garage,972,32.41248862515204,1,1,"3.10,340.72,382.28,719.29",3.0987396240234375,340.72265625,382.2764892578125,719.2894287109375,143544.09686786495,0.9255442023277283,0.8916015625,0.90185546875,0.8916015625,<3,True,2704,3055,0.01025390625,False,514.6766545548587,,,,,
Garage4,Garage,984,32.81264316709712,1,2,"0.46,339.61,215.54,719.02",0.457122802734375,339.6081237792969,215.54132080078125,719.0211181640625,81605.73960728478,0.9262549877166748,1.1474609375,1.1484375,1.1474609375,<3,True,1597,1859,0.0009765625,False,229.10493214680702,,,,,
Garage4,Garage,984,32.81264316709712,2,2,"263.49,393.62,415.72,719.64",263.4859313964844,393.61651611328125,415.72430419921875,719.6442260742188,49633.92805305496,0.9002912044525146,2.6328125,2.6796875,2.6328125,<3,True,386,1009,0.046875,False,912.1712987077551,,,,,
Garage4,Garage,1002,33.412874875124544,1,3,"0.45,373.72,196.49,719.31",0.45389556884765625,373.7209167480469,196.4937744140625,719.314453125,67750.11500102724,0.9240272045135498,1.5830078125,1.5849609375,1.5830078125,<3,True,1189,1564,0.001953125,False,266.035022936924,,,,,
Garage4,Garage,1002,33.412874875124544,2,3,"403.79,395.25,595.27,719.82",403.7915954589844,395.2529296875,595.26904296875,719.8194580078125,62147.170389879495,0.9313595294952393,3.05859375,3.064453125,3.05859375,3-5,True,795,1175,0.005859375,False,447.41429929965955,,,,,
Garage4,Garage,1002,33.412874875124544,3,3,"210.12,397.44,261.00,638.75",210.11563110351562,397.4449768066406,261.0019226074219,638.753173828125,12279.279255917296,0.6833272576332092,5.8203125,4.685546875,5.8203125,>5,True,7,106,1.134765625,True,1994.8806223260426,,,,,
Garage4,Garage,1014,33.81302937516011,1,3,"6.01,382.02,244.95,719.46",6.0085601806640625,382.0198059082031,244.95364379882812,719.4622192382812,80630.2056694706,0.9340635538101196,1.94921875,1.9521484375,1.94921875,<3,True,1853,1940,0.0029296875,False,451.1319947853865,,,,,
Garage4,Garage,1014,33.81302937516011,2,3,"528.28,395.16,665.65,719.76",528.28466796875,395.1632995605469,665.6492919921875,719.7625732421875,44588.457187559456,0.8225434422492981,3.404296875,3.458984375,3.404296875,3-5,True,388,787,0.0546875,False,825.3237703779103,,,,,
Garage4,Garage,1014,33.81302937516011,3,3,"233.24,398.30,343.61,639.46",233.24075317382812,398.2969665527344,343.6146240234375,639.45654296875,26617.71594148781,0.849454939365387,,6.0859375,6.0859375,>5,False,0,7,,False,1668.524217732982,,,,,
Garage4,Garage,1026,34.21318379207514,1,3,"111.33,374.61,270.76,719.24",111.32611083984375,374.61077880859375,270.7607421875,719.2384033203125,54945.57826624438,0.9333257079124451,2.45703125,2.458984375,2.45703125,<3,True,1137,1332,0.001953125,False,600.364890801133,,,,,
Garage4,Garage,1026,34.21318379207514,2,3,"602.68,393.07,721.79,719.91",602.6768798828125,393.0694885253906,721.7861328125,719.9053344726562,38929.17344142124,0.9249417185783386,3.671875,3.689453125,3.671875,3-5,True,551,843,0.017578125,False,1120.5969674678993,,,,,
Garage4,Garage,1026,34.21318379207514,3,3,"302.06,396.86,386.45,639.04",302.0633544921875,396.8551025390625,386.4541015625,639.0371704101562,20437.925634674728,0.8514578342437744,6.12890625,5.1484375,6.12890625,>5,True,40,377,0.98046875,True,1866.004532072247,,,,,
Garage4,Garage,1044,34.81341558415443,1,3,"208.39,381.39,350.41,719.36",208.38571166992188,381.3914489746094,350.4085388183594,719.3626098632812,47999.619764048606,0.9328882694244385,3.21484375,3.216796875,3.21484375,3-5,True,1097,1107,0.001953125,False,1015.5634640540896,,,,,
Garage4,Garage,1044,34.81341558415443,2,3,"690.22,396.28,783.15,693.55",690.2162475585938,396.2764892578125,783.154052734375,693.5478515625,27627.74795421213,0.8737882971763611,4.046875,4.07421875,4.046875,3-5,True,101,551,0.02734375,False,1271.6013811584983,,,,,
Garage4,Garage,1044,34.81341558415443,3,3,"368.39,395.89,460.13,624.23",368.387939453125,395.8946228027344,460.1324157714844,624.231689453125,20948.66460391041,0.891299307346344,5.52734375,5.55078125,5.52734375,>5,True,52,350,0.0234375,False,1339.0609608287596,,,,,
Garage4,Garage,1056,35.21357004204765,1,3,"232.24,389.94,361.19,719.53",232.2421875,389.9402160644531,361.18841552734375,719.5250244140625,42498.71785179712,0.9061850905418396,3.67578125,3.67578125,3.67578125,3-5,True,853,995,0.0,False,1235.280934929173,,,,,
Garage4,Garage,1056,35.21357004204765,2,3,"738.30,400.80,833.10,678.43",738.297119140625,400.7987365722656,833.095703125,678.4278564453125,26318.84743679315,0.8645959496498108,4.328125,4.34765625,4.328125,3-5,True,274,498,0.01953125,False,1220.2849088659873,,,,,
Garage4,Garage,1056,35.21357004204765,3,3,"413.96,397.06,492.12,620.75",413.9608154296875,397.0609130859375,492.1201171875,620.75,17483.38284404576,0.8834421038627625,5.69921875,5.72265625,5.69921875,>5,True,189,366,0.0234375,False,1015.5445226272271,,,,,
Garage4,Garage,1068,35.61372454208322,1,3,"251.61,387.36,359.35,706.58",251.60948181152344,387.3580627441406,359.345947265625,706.5828857421875,34392.15411502076,0.8829202651977539,4.15625,4.16015625,4.15625,3-5,True,732,797,0.00390625,False,1221.8094795516147,,,,,
Garage4,Garage,1068,35.61372454208322,2,3,"760.19,407.05,876.62,677.30",760.191650390625,407.0523376464844,876.6192626953125,677.2960205078125,31463.826735969633,0.8911306858062744,,6.015625,6.015625,>5,False,0,155,,False,991.8088016710158,,,,,
Garage4,Garage,1068,35.61372454208322,3,3,"451.91,396.64,530.80,616.49",451.9054870605469,396.6433410644531,530.802001953125,616.4935302734375,17345.413727062754,0.8971085548400879,6.97265625,5.78125,6.97265625,>5,True,19,359,1.19140625,True,1031.5863078631428,,,,,
Garage4,Garage,1086,36.21395645895973,1,2,"284.18,395.47,387.10,660.39",284.18316650390625,395.4664306640625,387.09759521484375,660.394775390625,27264.94924686849,0.8968168497085571,4.90234375,4.90625,4.90234375,3-5,True,565,654,0.00390625,False,1271.3364301519393,,,,,
Garage4,Garage,1086,36.21395645895973,2,2,"511.29,400.48,592.47,605.17",511.2902526855469,400.47967529296875,592.4698486328125,605.1703491210938,16616.706195540726,0.8650543689727783,6.828125,6.12109375,6.828125,>5,True,9,265,0.70703125,True,1133.745787757008,,,,,
Garage4,Garage,1128,37.61449712514877,1,2,"636.54,402.77,720.52,589.62",636.5360107421875,402.772705078125,720.5235595703125,589.61572265625,15692.487062036991,0.8924393653869629,8.109375,6.828125,8.109375,>5,True,40,280,1.28125,True,1362.9045829932911,,,,,
Garage4,Garage,1128,37.61449712514877,2,2,"352.81,402.35,427.40,597.43",352.8071594238281,402.3494567871094,427.4017639160156,597.4326171875,14552.151193153113,0.8903493285179138,6.166015625,6.17578125,6.166015625,>5,True,2,265,0.009765625,False,1373.8878179031976,,,,,
Garage4,Garage,1242,41.41596420900896,1,4,"805.60,407.94,882.72,607.26",805.6009521484375,407.941162109375,882.7200927734375,607.2637329101562,15371.585367321968,0.561474084854126,,7.15234375,7.15234375,>5,False,0,5,,False,2152.1749235324482,,,,,
Garage4,Garage,1242,41.41596420900896,2,4,"808.57,408.15,882.55,550.67",808.5745239257812,408.1544494628906,882.550048828125,550.6663818359375,10542.395002143458,0.3579590916633606,,,,,False,0,0,,False,2792.2504997125643,,,,,
Garage4,Garage,1242,41.41596420900896,3,4,"757.16,407.21,815.46,549.61",757.16064453125,407.20623779296875,815.4610595703125,549.6077270507812,8302.065925911069,0.807034969329834,,,,,False,0,0,,False,1711.966376873097,,,,,
Garage4,Garage,1242,41.41596420900896,4,4,"426.54,402.77,464.24,513.93",426.53948974609375,402.77490234375,464.24005126953125,513.9349365234375,4190.795707538724,0.8023560643196106,,,,,False,0,0,,False,1540.3075941391103,,,,,
Garage4,Garage,1296,43.21665891702287,1,3,"679.99,397.14,800.87,687.53",679.9884033203125,397.1366271972656,800.8739013671875,687.5291748046875,35104.24774662405,0.8938551545143127,4.4609375,4.48046875,4.4609375,3-5,True,86,774,0.01953125,False,1927.0148289047697,,,,,
Garage4,Garage,1296,43.21665891702287,2,3,"630.61,409.32,678.09,539.46",630.61376953125,409.3173522949219,678.0860595703125,539.4639892578125,6178.358897510916,0.7609364986419678,,,,,False,0,0,,False,2480.587296617397,,,,,
Garage4,Garage,1296,43.21665891702287,3,3,"544.71,405.87,571.56,511.37",544.7101440429688,405.86663818359375,571.56103515625,511.3717346191406,2832.905856287107,0.7349687218666077,,,,,False,0,0,,False,657.5259518253978,,,,,
Garage4,Garage,1308,43.6168133339379,1,3,"673.51,394.83,801.97,710.58",673.5064697265625,394.82904052734375,801.974853515625,710.5797119140625,40563.97843336314,0.8741892576217651,3.939453125,3.951171875,3.939453125,3-5,True,125,860,0.01171875,False,2094.8160453569653,,,,,
Garage4,Garage,1308,43.6168133339379,2,3,"559.44,407.63,614.15,513.72",559.4390258789062,407.6253662109375,614.1536865234375,513.71923828125,5804.8902067914605,0.7234925627708435,,9.8046875,9.8046875,>5,False,0,20,,False,999.7404725827138,,,,,
Garage4,Garage,1308,43.6168133339379,3,3,"608.75,407.84,644.95,541.05",608.7454833984375,407.8400573730469,644.94873046875,541.0467529296875,4822.514910656959,0.8035978674888611,,9.9453125,9.9453125,>5,False,0,9,,False,2743.3725447569695,,,,,
Garage4,Garage,1326,44.217044834047556,1,3,"675.78,388.02,825.19,719.49",675.77880859375,388.0214538574219,825.1929931640625,719.4901123046875,49526.11931251362,0.932836651802063,3.197265625,3.20703125,3.197265625,3-5,True,819,1118,0.009765625,False,1962.840325688829,,,,,
Garage4,Garage,1326,44.217044834047556,2,3,"561.02,404.44,603.96,537.54",561.0195922851562,404.4449157714844,603.9647827148438,537.544677734375,5715.994623642415,0.8084089756011963,,10.3203125,10.3203125,>5,False,0,7,,False,2380.870489500143,,,,,
Garage4,Garage,1326,44.217044834047556,3,3,"611.11,405.42,649.36,517.00",611.1118774414062,405.4177551269531,649.3644409179688,516.997314453125,4268.204175811261,0.7555904984474182,,,,,False,0,0,,False,1077.7284060567026,,,,,
Garage4,Garage,1338,44.61719920905307,1,3,"701.13,387.97,881.53,718.50",701.1304321289062,387.9723815917969,881.5264892578125,718.49609375,59625.174460949376,0.8871281147003174,2.642578125,2.61328125,2.642578125,<3,True,252,1404,0.029296875,False,1727.4814800613542,,,,,
Garage4,Garage,1338,44.61719920905307,2,3,"632.13,408.82,691.29,523.74",632.1304931640625,408.82391357421875,691.2919921875,523.7365112304688,6798.401534020901,0.8587498068809509,,12.1796875,12.1796875,>5,False,0,11,,False,1012.8333655164157,,,,,
Garage4,Garage,1338,44.61719920905307,3,3,"535.45,405.29,581.22,538.84",535.4537353515625,405.2940673828125,581.21875,538.840576171875,6111.757930979133,0.7467708587646484,,10.8359375,10.8359375,>5,False,0,4,,False,1949.1769603349105,,,,,
