image_id,recording,frame_id,time_sec,worker_index,source,yolo_conf,bbox_x1,bbox_y1,bbox_x2,bbox_y2,inner_x1,inner_y1,inner_x2,inner_y2,depth_region_x1,depth_region_y1,depth_region_x2,depth_region_y2,depth_z_m,distance_band,depth_status,depth_source,depth_valid_count,depth_high_conf_count,depth_reason,manual_distance_band,distance_band_gt,count_ok,updated_at
Garage4_000678,Garage4,678,22.60870537511073,3,yolo,0.644756,368.631897,406.721924,414.486633,538.14679,380.095581,426.435654,403.022949,485.576844,101,113,108,130,8.324219,Far,valid_depth,conf1,2,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000690,Garage4,690,23.008859750116244,1,yolo,0.897642,347.040344,403.748291,487.04599,665.203125,382.041756,442.966516,452.044579,560.621191,101,118,121,150,4.738281,Close,valid_depth,conf2,384,180,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000690,Garage4,690,23.008859750116244,2,yolo,0.569337,434.371399,401.328461,469.804138,478.379791,443.229584,412.886161,460.945953,447.559259,118,110,123,120,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_000708,Garage4,708,23.609091209014878,1,yolo,0.89795,223.706635,406.068604,374.083191,674.613647,261.300774,446.35036,336.489052,567.19563,69,119,90,152,4.460938,Close,valid_depth,conf2,400,178,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000708,Garage4,708,23.609091209014878,2,yolo,0.848975,391.71106,403.860352,450.689087,587.250916,406.455567,431.368937,435.94458,513.89469,108,115,117,138,6.96875,Far,valid_depth,conf2,192,21,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000708,Garage4,708,23.609091209014878,3,yolo,0.834542,463.536621,402.647644,519.462708,552.308899,477.518143,425.096832,505.481186,492.444397,127,113,135,132,8.140625,Far,valid_depth,conf1,111,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000732,Garage4,732,24.40939991711639,1,yolo,0.895939,371.27359,400.640625,454.190369,608.515503,392.002785,431.821857,433.461174,525.365552,104,115,116,141,6.125,Far,valid_depth,conf2,272,131,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000732,Garage4,732,24.40939991711639,2,yolo,0.860018,511.976196,407.128326,588.381531,575.55127,531.07753,432.391768,569.280197,508.182092,141,115,152,136,7.378906,Far,valid_depth,conf2,128,4,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000744,Garage4,744,24.809554292121902,1,yolo,0.890632,361.034637,400.678284,437.355743,630.963257,380.114914,435.22103,418.275466,538.849268,101,116,112,144,5.691406,Close,valid_depth,conf2,295,205,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000744,Garage4,744,24.809554292121902,2,yolo,0.874977,535.476685,399.192017,610.988647,583.052063,554.354675,426.771024,592.110657,509.508045,147,113,158,136,7.175781,Far,valid_depth,conf2,211,154,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000756,Garage4,756,25.20970854209736,1,yolo,0.906914,338.467224,399.699738,441.481262,646.225464,364.220733,436.678597,415.727753,547.615174,97,116,111,147,5.273438,Close,valid_depth,conf2,382,140,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000756,Garage4,756,25.20970854209736,2,yolo,0.853869,552.495605,399.898315,628.347412,596.496277,571.458557,429.388009,609.38446,517.857092,152,114,163,139,6.507812,Far,valid_depth,conf2,234,83,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_000774,Garage4,774,25.809940292034298,1,yolo,0.873803,329.932892,398.901245,425.306396,685.420593,353.776268,441.879147,401.46302,570.812854,94,117,108,153,4.59375,Close,valid_depth,conf2,471,364,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000774,Garage4,774,25.809940292034298,2,yolo,0.918325,584.711975,397.409729,670.083801,624.116272,606.054932,431.41571,648.740844,533.433655,161,115,173,143,5.816406,Close,valid_depth,conf2,317,282,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000786,Garage4,786,26.210094584152102,1,yolo,0.886128,288.090912,391.501282,422.73053,713.339905,321.750816,439.777075,389.070626,584.604456,85,117,104,156,4.160156,Close,valid_depth,conf2,628,308,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000786,Garage4,786,26.210094584152102,2,yolo,0.863204,596.956299,401.52182,687.852783,647.109558,619.68042,438.359981,665.128662,548.874463,165,116,178,147,5.308594,Close,valid_depth,conf2,385,319,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000798,Garage4,798,26.610248875105754,1,yolo,0.862979,279.700195,388.377869,403.605103,719.445007,310.676422,438.03794,372.628876,587.018152,82,116,100,157,3.738281,Close,valid_depth,conf2,559,12,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000798,Garage4,798,26.610248875105754,2,yolo,0.920193,602.827637,397.206848,725.014282,678.481934,633.374298,439.398111,694.467621,565.9719,168,117,186,151,4.796875,Close,valid_depth,conf2,523,481,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000810,Garage4,810,27.01040333416313,1,yolo,0.902109,236.651779,388.103577,366.12854,719.882812,269.020969,437.870462,333.75935,587.171118,71,116,90,157,3.265625,Close,valid_depth,conf2,714,505,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000810,Garage4,810,27.01040333416313,2,yolo,0.909038,606.121338,393.5289,731.458618,706.981201,637.455658,440.546745,700.124298,581.600281,169,117,187,156,4.238281,Close,valid_depth,conf2,649,606,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000828,Garage4,828,27.61063504195772,1,yolo,0.896172,140.940002,385.1586,313.389069,719.359985,184.052269,435.288808,270.276802,585.679431,49,116,73,157,2.800781,Very_Close,valid_depth,conf2,855,671,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000828,Garage4,828,27.61063504195772,2,yolo,0.929087,617.19165,388.312958,768.107178,719.645752,654.920532,438.012877,730.378296,587.112634,174,116,195,157,3.441406,Close,valid_depth,conf2,803,768,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000840,Garage4,840,28.010789416963235,1,yolo,0.933243,629.045654,388.459167,820.682373,719.107178,676.954834,438.056369,772.773193,586.847974,180,116,207,157,2.878906,Very_Close,valid_depth,conf2,882,772,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000840,Garage4,840,28.010789416963235,2,yolo,0.890482,25.490959,381.123108,194.898438,719.404419,67.842829,431.865305,152.546568,584.091895,18,115,41,156,2.447266,Very_Close,valid_depth,conf1,442,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000852,Garage4,852,28.410943916998804,1,yolo,0.949382,624.182373,375.523651,820.102905,719.99469,673.162506,427.194307,771.122772,582.206274,179,113,206,156,2.488281,Very_Close,valid_depth,conf2,992,906,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000852,Garage4,852,28.410943916998804,2,yolo,0.899165,0.276718,374.805206,88.123009,719.132446,22.238291,426.454292,66.161436,581.40155,5,113,18,156,3.042969,Close,valid_depth,conf2,293,36,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_000864,Garage4,864,28.811098375124857,1,yolo,0.9196,649.731934,357.927185,915.606628,720,716.200608,412.238107,849.137954,575.170874,190,109,227,154,1.964844,Very_Close,valid_depth,conf2,1307,687,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000882,Garage4,882,29.41133000003174,1,yolo,0.94412,661.093994,329.697266,959.190491,719.291138,735.618118,388.136347,884.666367,563.453589,196,103,236,151,1.19043,Very_Close,valid_depth,conf2,1356,125,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000894,Garage4,894,29.811484459089115,1,edited,0.922714,768.839641,578.895955,958,718.666667,816.129731,599.861562,910.70991,662.758382,217,159,243,177,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,<3,<3,true,2026-07-02T11:42:37-04:00
Garage4_000948,Garage4,948,31.61217979202047,1,yolo,0.903158,482.037964,283.487366,936.561218,719.302734,595.668778,348.859671,822.930405,544.976587,158,93,220,146,0.629395,Very_Close,valid_depth,conf2,2050,1876,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000960,Garage4,960,32.01233416702598,1,yolo,0.943668,263.367554,341.032745,577.269409,719.436157,341.843018,397.793257,498.793945,568.074792,91,106,134,152,0.833008,Very_Close,valid_depth,conf2,1411,1202,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000960,Garage4,960,32.01233416702598,2,yolo,0.896798,0.197742,382.772522,102.937111,719.096069,25.882584,433.221054,77.252269,584.56665,6,115,21,156,2.884766,Very_Close,valid_depth,conf1,88,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000972,Garage4,972,32.41248862515204,1,yolo,0.925544,3.09874,340.722656,382.276489,719.289429,97.893177,397.507672,287.482052,567.86272,26,106,77,152,1.061523,Very_Close,valid_depth,conf2,1977,1601,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000984,Garage4,984,32.81264316709712,1,edited,0.926255,0.457123,332.608124,89.541321,719.021118,22.728172,390.570073,67.270271,564.45592,6,104,18,151,1.09668,Very_Close,valid_depth,conf2,328,65,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_000984,Garage4,984,32.81264316709712,2,yolo,0.900291,263.485931,393.616516,415.724304,719.644226,301.545524,442.520672,377.664711,589.233142,80,118,101,158,2.625,Very_Close,valid_depth,conf2,638,339,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001002,Garage4,1002,33.412874875124544,1,yolo,0.924027,0.453896,373.720917,196.493774,719.314453,49.463866,425.559947,147.483804,581.077039,13,113,40,155,1.594727,Very_Close,valid_depth,conf2,1062,730,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001002,Garage4,1002,33.412874875124544,2,yolo,0.93136,403.791595,395.25293,595.269043,719.819458,451.660957,443.937909,547.399681,589.992847,120,118,146,158,3.046875,Close,valid_depth,conf2,742,450,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001002,Garage4,1002,33.412874875124544,3,yolo,0.683327,210.115631,397.444977,261.001923,638.753174,222.837204,433.641207,248.28035,542.229895,59,115,67,145,4.681641,Close,valid_depth,conf1,42,,fallback_conf_ge_1,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001014,Garage4,1014,33.81302937516011,1,yolo,0.934064,6.00856,382.019806,244.953644,719.462219,65.744831,432.636168,185.217373,584.485254,17,115,50,156,1.985352,Very_Close,valid_depth,conf2,1308,1215,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001014,Garage4,1014,33.81302937516011,2,yolo,0.822543,528.284668,395.1633,665.649292,719.762573,562.625824,443.853191,631.308136,589.922864,150,118,169,158,3.371094,Close,valid_depth,conf2,462,274,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001014,Garage4,1014,33.81302937516011,3,yolo,0.849455,233.240753,398.296967,343.614624,639.456543,260.834221,434.470903,316.021156,542.992713,69,115,85,145,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage4_001026,Garage4,1026,34.21318379207514,1,yolo,0.933326,111.326111,374.610779,270.760742,719.238403,151.184769,426.304923,230.902084,581.387353,40,113,62,156,2.488281,Very_Close,valid_depth,conf2,917,871,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001026,Garage4,1026,34.21318379207514,2,yolo,0.924942,602.67688,393.069489,721.786133,719.905334,632.454193,442.094866,692.00882,589.170996,168,117,185,158,3.671875,Close,valid_depth,conf2,590,474,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001026,Garage4,1026,34.21318379207514,3,yolo,0.851458,302.063354,396.855103,386.454102,639.03717,323.161041,433.182413,365.356415,542.164343,86,115,98,145,5.089844,Close,valid_depth,conf2,230,3,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001044,Garage4,1044,34.81341558415443,1,yolo,0.932888,208.385712,381.391449,350.408539,719.36261,243.891419,432.087123,314.902832,584.174146,65,115,84,156,3.212891,Close,valid_depth,conf2,749,740,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001044,Garage4,1044,34.81341558415443,2,yolo,0.873788,690.216248,396.276489,783.154053,693.547852,713.450699,440.867193,759.919602,574.639307,190,117,203,154,4.046875,Close,valid_depth,conf2,416,101,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001044,Garage4,1044,34.81341558415443,3,yolo,0.891299,368.387939,395.894623,460.132416,624.231689,391.324058,430.145183,437.196297,532.896863,104,114,117,143,5.53125,Close,valid_depth,conf2,255,57,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001056,Garage4,1056,35.21357004204765,1,yolo,0.906185,232.242188,389.940216,361.188416,719.525024,264.478745,439.377937,328.951859,587.691101,70,117,88,157,3.695312,Close,valid_depth,conf2,693,638,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001056,Garage4,1056,35.21357004204765,2,yolo,0.864596,738.297119,400.798737,833.095703,678.427856,761.996765,442.443105,809.396057,567.376208,203,117,216,152,4.328125,Close,valid_depth,conf2,392,275,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001056,Garage4,1056,35.21357004204765,3,yolo,0.883442,413.960815,397.060913,492.120117,620.75,433.500641,430.614276,472.580291,531.274365,115,114,127,142,5.691406,Close,valid_depth,conf2,248,143,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001068,Garage4,1068,35.61372454208322,1,yolo,0.88292,251.609482,387.358063,359.345947,706.582886,278.543598,435.241786,332.411831,578.892957,74,116,89,155,4.167969,Close,valid_depth,conf2,569,562,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001068,Garage4,1068,35.61372454208322,2,yolo,0.891131,760.19165,407.052338,876.619263,677.296021,789.298553,447.58889,847.51236,569.198548,210,119,227,152,7.246094,Far,valid_depth,conf1,15,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001068,Garage4,1068,35.61372454208322,3,yolo,0.897109,451.905487,396.643341,530.802002,616.49353,471.629616,429.620869,511.077873,528.553454,125,114,137,141,5.785156,Close,valid_depth,conf2,219,1,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001086,Garage4,1086,36.21395645895973,1,yolo,0.896817,284.183167,395.466431,387.097595,660.394775,309.911774,435.205683,361.368988,554.423437,82,116,97,148,4.921875,Close,valid_depth,conf2,436,415,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001086,Garage4,1086,36.21395645895973,2,yolo,0.865054,511.290253,400.479675,592.469849,605.170349,531.585152,431.183276,572.17495,523.294079,141,114,153,140,6.121094,Far,valid_depth,conf1,206,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001086,Garage4,1086,36.21395645895973,3,added,,857.333332,415.333328,938.333332,478.333328,877.583332,424.783328,918.083332,453.133328,234,113,245,121,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage4_001128,Garage4,1128,37.61449712514877,1,yolo,0.892439,636.536011,402.772705,720.52356,589.615723,657.532898,430.799158,699.526673,514.878516,175,114,187,138,6.761719,Far,valid_depth,conf2,179,9,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001128,Garage4,1128,37.61449712514877,2,yolo,0.890349,352.807159,402.349457,427.401764,597.432617,371.45581,431.611931,408.753113,519.399353,99,115,110,139,6.166016,Far,valid_depth,conf2,167,2,conf_eq_2,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001242,Garage4,1242,41.41596420900896,2,edited,0.357959,817.949524,404.404449,880.675049,615.041382,833.630905,435.999989,864.993668,530.786609,222,116,231,142,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,3-6,3-6,true,2026-07-02T11:42:37-04:00
Garage4_001242,Garage4,1242,41.41596420900896,3,edited,0.807035,757.160645,407.831238,806.08606,546.482727,769.391999,428.628961,793.854706,491.022131,205,114,212,131,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001242,Garage4,1242,41.41596420900896,4,yolo,0.802356,426.53949,402.774902,464.240051,513.934937,435.96463,419.448907,454.814911,469.470923,116,111,122,126,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001296,Garage4,1296,43.21665891702287,1,yolo,0.893855,679.988403,397.136627,800.873901,687.529175,710.209777,440.695509,770.652527,571.372156,189,117,206,153,4.433594,Close,valid_depth,conf2,526,52,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001296,Garage4,1296,43.21665891702287,2,yolo,0.760936,630.61377,409.317352,678.08606,539.463989,642.481843,428.839348,666.217987,487.405334,171,114,178,130,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001296,Garage4,1296,43.21665891702287,3,yolo,0.734969,544.710144,405.866638,571.561035,511.371735,551.422867,421.692403,564.848312,469.169696,147,112,151,126,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001308,Garage4,1308,43.6168133339379,1,yolo,0.874189,673.50647,394.829041,801.974854,710.579712,705.623566,442.191642,769.857758,584.279444,188,117,206,156,3.9375,Close,valid_depth,conf2,630,149,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001308,Garage4,1308,43.6168133339379,2,yolo,0.723493,559.439026,407.625366,614.153687,513.719238,573.117691,423.539447,600.475022,471.281689,152,112,161,126,9.785156,Far,valid_depth,conf1,6,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001308,Garage4,1308,43.6168133339379,3,yolo,0.803598,608.745483,407.840057,644.94873,541.046753,617.796295,427.821061,635.897918,487.764075,164,114,170,131,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001326,Garage4,1326,44.217044834047556,1,yolo,0.932837,675.778809,388.021454,825.192993,719.490112,713.132355,437.741753,787.839447,586.902649,190,116,211,157,3.203125,Close,valid_depth,conf2,765,594,conf_eq_2,,Close,true,2026-07-02T11:42:37-04:00
Garage4_001326,Garage4,1326,44.217044834047556,2,yolo,0.808409,561.019592,404.444916,603.964783,537.544678,571.75589,424.40988,593.228485,484.304773,152,113,159,130,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001326,Garage4,1326,44.217044834047556,3,yolo,0.75559,611.111877,405.417755,649.364441,516.997314,620.675018,422.154689,639.8013,472.36549,165,112,171,126,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001338,Garage4,1338,44.61719920905307,1,yolo,0.887128,701.130432,387.972382,881.526489,718.496094,746.229446,437.550939,836.427475,586.286609,198,116,224,157,2.642578,Very_Close,valid_depth,conf2,890,253,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001338,Garage4,1338,44.61719920905307,2,yolo,0.85875,632.130493,408.823914,691.291992,523.736511,646.920868,426.060804,676.501617,477.771472,172,113,181,128,10.367188,Far,valid_depth,conf1,1,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001338,Garage4,1338,44.61719920905307,3,yolo,0.746771,535.453735,405.294067,581.21875,538.840576,546.894989,425.326043,569.777496,485.421972,145,113,152,130,,,not_valid_depth,none,,,no_valid_depth_in_inner_box,>6,>6,true,2026-07-02T11:42:37-04:00
Garage4_001350,Garage4,1350,45.017353625036776,1,yolo,0.930198,739.296143,389.452087,957.244507,719.39801,793.783234,438.943975,902.757416,587.419641,211,117,241,157,2.054688,Very_Close,valid_depth,conf2,976,536,conf_eq_2,,Very_Close,true,2026-07-02T11:42:37-04:00
Garage4_001350,Garage4,1350,45.017353625036776,2,yolo,0.868251,494.761139,406.170044,561.291016,539.274902,511.393608,426.135773,544.658547,486.032959,136,113,146,130,9.328125,Far,valid_depth,conf1,21,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001350,Garage4,1350,45.017353625036776,3,yolo,0.781605,663.435242,406.246307,708.886047,525.552734,674.797943,424.142271,697.523346,477.830163,179,113,187,128,10.226562,Far,valid_depth,conf1,38,,fallback_conf_ge_1,,Far,true,2026-07-02T11:42:37-04:00
Garage4_001362,Garage4,1362,45.417507959064096,1,yolo,0.915385,817.177185,378.161591,959.83429,718.890503,852.841461,429.270928,924.170014,582.598938,227,114,247,156,1.638672,Very_Close,valid_depth,conf1,7,,fallback_conf_ge_1,,Very_Close,true,2026-07-02T11:42:37-04:00
